2025-12-15 15:41:41.024626 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Debug\SessionLogs\MSBuild.24372 2025-12-15 15-41-32.txt'. [3.09 ms]
2025-12-15 15:41:41.041626 ; Session        ; Debug       ; Deleting log file: C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Debug\SessionLogs\MSBuild.20228 2025-08-28 22-20-13.txt
2025-12-15 15:41:41.044627 ; Session        ; Debug       ; Running '"C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe" /nologo /nodemode:1 /nodeReuse:true /low:false' in 'C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT'.
2025-12-15 15:41:41.103621 ; AssemblyFinder ; Debug       ; Found 5/26 assembly files. [6.86 ms]
2025-12-15 15:41:41.141624 ; Searcher       ; Debug       ; Ordered 5 assemblies according to references. [33.5 ms]
2025-12-15 15:41:41.179270 ; PluginManager  ; Debug       ; Found 3 plugin assemblies containing 176 plugin types. [72.0 ms]
2025-12-15 15:41:41.180272 ; PluginManager  ; Debug       ; Found version 9.28.2+504225fd  of OpenTap.dll from C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\OpenTap.dll
2025-12-15 15:41:41.180272 ; PluginManager  ; Debug       ; Found version 9.28.2+504225fd  of OpenTap.Package.dll from C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\OpenTap.Package.dll
2025-12-15 15:41:41.180272 ; PluginManager  ; Debug       ; Found version 9.28.2+504225fd  of OpenTap.Plugins.BasicSteps.dll from C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\Packages\OpenTAP\OpenTap.Plugins.BasicSteps.dll
2025-12-15 15:41:41.180272 ; PluginManager  ; Debug       ; Searched 5 Assemblies. [74.1 ms]
2025-12-15 15:41:41.194271 ; AssemblyData   ; Debug       ; Loaded OpenTap. [656 us]
2025-12-15 15:41:41.194271 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [1.33 ms]
2025-12-15 15:41:41.198268 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [4.58 ms]
2025-12-15 15:41:41.272952 ; AssemblyData   ; Debug       ; Loaded mscorlib. [200 ns]
2025-12-15 15:41:41.301581 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2025-12-15 15:41:41.301581 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9310.0
2025-12-15 15:41:41.301581 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.28.2+504225fd X64
2025-12-15 15:41:41.418586 ; Installation   ; Debug       ; OpenTAP                        - 9.28.2+504225fd
2025-12-15 15:41:41.418586 ; Installation   ; Debug       ; TUI                            - 1.1.1+507fd903
2025-12-15 15:41:41.418586 ; Installation   ; Debug       ; Keysight Fixed License Manager - 1.6.2+d58f8a89
2025-12-15 15:41:41.418586 ; Installation   ; Debug       ; Keysight IO Libraries Suite    - 18.4.30319-beta.2.5+a2799c9d
2025-12-15 15:41:41.418586 ; Installation   ; Debug       ; PathWave License Manager       - 7.4.1+efeba870
2025-12-15 15:41:41.439581 ; Resolver       ; Debug       ; Found match for OpenTap.Repository.Client, Version=4.17.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\Dependencies\OpenTap.Repository.Client.4.17.0.0\OpenTap.Repository.Client.dll
2025-12-15 15:41:41.466588 ; Settings       ; Debug       ; No settings file exists for AuthenticationSettings. A new instance with default values has been created. [311 us]
2025-12-15 15:41:41.474588 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.74 ms]
2025-12-15 15:41:41.619253 ; FilePackageRepository ; Debug       ; Rebuilding cache: .PackageCache.C83F5A61.17.xml [129 ms]
2025-12-15 15:41:41.628253 ; Package Query  ; Debug       ; Read 17 packages from [FilePackageRepository: file:///C:/Users/Rachel/AppData/Local/OpenTap/PackageCache] [147 ms]
2025-12-15 15:41:44.609309 ; HttpPackageRepository ; Debug       ; {"type":"TapPackage","directory":"/Packages/","version":"","architecture":"x64","os":"Windows"} -> found 1856 packages. [2.97 s]
2025-12-15 15:41:45.355920 ; HttpPackageRepository ; Debug       ; {"type":"TapPackage","directory":"/Packages/","name":"Keysight IO Libraries Suite","version":"beta","architecture":"x64","os":"Windows"} -> found 0 packages. [717 ms]
2025-12-15 15:41:45.365919 ; image          ; Debug       ; Resolved image: TUI:1, OpenTAP:9.28.2+504225fd, Keysight Fixed License Manager:^1.6.2+d58f8a89, Keysight IO Libraries Suite:^18.4.30319-beta.2.5+a2799c9d, PathWave License Manager:^7.4.1+efeba870 [745 ms]
2025-12-15 15:41:46.903862 ; OpenTAP        ; Information ; Target installation is already up to date.
