2025-11-19 22:01:52.539407 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Debug\SessionLogs\MSBuild.4576 2025-11-19 22-01-50.txt'. [6.13 ms]
2025-11-19 22:01:52.576405 ; Session        ; Debug       ; Running '"C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe" /nologo /nodemode:1 /nodeReuse:true /low:false' in 'C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT'.
2025-11-19 22:01:52.674430 ; AssemblyFinder ; Debug       ; Found 5/26 assembly files. [12.0 ms]
2025-11-19 22:01:52.742430 ; Searcher       ; Debug       ; Ordered 5 assemblies according to references. [58.6 ms]
2025-11-19 22:01:52.795425 ; PluginManager  ; Debug       ; Found 3 plugin assemblies containing 176 plugin types. [113 ms]
2025-11-19 22:01:52.797429 ; PluginManager  ; Debug       ; Found version 9.28.2+504225fd  of OpenTap.dll from C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\OpenTap.dll
2025-11-19 22:01:52.797429 ; PluginManager  ; Debug       ; Found version 9.28.2+504225fd  of OpenTap.Package.dll from C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\OpenTap.Package.dll
2025-11-19 22:01:52.797429 ; PluginManager  ; Debug       ; Found version 9.28.2+504225fd  of OpenTap.Plugins.BasicSteps.dll from C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\Packages\OpenTAP\OpenTap.Plugins.BasicSteps.dll
2025-11-19 22:01:52.797429 ; PluginManager  ; Debug       ; Searched 5 Assemblies. [117 ms]
2025-11-19 22:01:52.808428 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [780 us]
2025-11-19 22:01:52.811432 ; AssemblyData   ; Debug       ; Loaded OpenTap. [383 us]
2025-11-19 22:01:52.814429 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [5.58 ms]
2025-11-19 22:01:52.864657 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2025-11-19 22:01:52.864657 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9310.0
2025-11-19 22:01:52.865658 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.28.2+504225fd X64
2025-11-19 22:01:52.944440 ; AssemblyData   ; Debug       ; Loaded mscorlib. [200 ns]
2025-11-19 22:01:53.157139 ; Installation   ; Debug       ; OpenTAP                        - 9.28.2+504225fd
2025-11-19 22:01:53.157139 ; Installation   ; Debug       ; TUI                            - 1.1.1+507fd903
2025-11-19 22:01:53.157139 ; Installation   ; Debug       ; Keysight Fixed License Manager - 1.6.2+d58f8a89
2025-11-19 22:01:53.157139 ; Installation   ; Debug       ; Keysight IO Libraries Suite    - 18.4.30319-beta.2.5+a2799c9d
2025-11-19 22:01:53.157139 ; Installation   ; Debug       ; PathWave License Manager       - 7.4.1+efeba870
2025-11-19 22:01:53.197140 ; Resolver       ; Debug       ; Found match for OpenTap.Repository.Client, Version=4.17.0.0, Culture=neutral, PublicKeyToken=null in C:\Users\Rachel\.nuget\packages\opentap\9.28.2\build\payload\Dependencies\OpenTap.Repository.Client.4.17.0.0\OpenTap.Repository.Client.dll
2025-11-19 22:01:53.266138 ; Settings       ; Debug       ; No settings file exists for AuthenticationSettings. A new instance with default values has been created. [1.12 ms]
2025-11-19 22:01:53.279805 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [3.17 ms]
2025-11-19 22:01:53.552013 ; FilePackageRepository ; Debug       ; Rebuilding cache: .PackageCache.C83F5A61.17.xml [238 ms]
2025-11-19 22:01:53.566007 ; Package Query  ; Debug       ; Read 17 packages from [FilePackageRepository: file:///C:/Users/Rachel/AppData/Local/OpenTap/PackageCache] [274 ms]
2025-11-19 22:01:55.769768 ; HttpPackageRepository ; Debug       ; {"type":"TapPackage","directory":"/Packages/","version":"","architecture":"x64","os":"Windows"} -> found 1825 packages. [2.19 s]
2025-11-19 22:01:56.622357 ; HttpPackageRepository ; Debug       ; {"type":"TapPackage","directory":"/Packages/","name":"Keysight IO Libraries Suite","version":"beta","architecture":"x64","os":"Windows"} -> found 0 packages. [808 ms]
2025-11-19 22:01:56.636370 ; image          ; Debug       ; Resolved image: TUI:1, OpenTAP:9.28.2+504225fd, Keysight Fixed License Manager:^1.6.2+d58f8a89, Keysight IO Libraries Suite:^18.4.30319-beta.2.5+a2799c9d, PathWave License Manager:^7.4.1+efeba870 [851 ms]
2025-11-19 22:01:59.166933 ; OpenTAP        ; Information ; Target installation is already up to date.
